KJ943485.1 |Influenza A virus (A/Santiago/p15d1/2011(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Chile|2014-07-13|2011-08-16
KJ943492.1 |Influenza A virus (A/Santiago/p13d5/2011(N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|N1|Chile|2014-07-13|2011-08-26
KJ943493.1 |Influenza A virus (A/Santiago/p13d5/2011(N1)) segment 6 neuraminidase (NA) gene, complete cds|6|N1|Chile|2014-07-13|2011-08-26
KJ943494.1 |Influenza A virus (A/Santiago/p13d5/2011(N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|N1|Chile|2014-07-13|2011-08-26
KJ943495.1 |Influenza A virus (A/Santiago/p13d5/2011(N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|N1|Chile|2014-07-13|2011-08-26
KJ943496.1 |Influenza A virus (A/Santiago/p13d5/2011(N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|N1|Chile|2014-07-13|2011-08-26
KJ943498.1 |Influenza A virus (A/Santiago/p13d5/2011(N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|N1|Chile|2014-07-13|2011-08-26
KJ943200.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Chile|2014-07-13|2013-06-13
KJ943201.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|Chile|2014-07-13|2013-06-13
KJ943202.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|Chile|2014-07-13|2013-06-13
KJ943203.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|Chile|2014-07-13|2013-06-13
KJ943204.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Chile|2014-07-13|2013-06-13
KJ943205.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H1N1|Chile|2014-07-13|2013-06-13
KJ943206.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H1N1|Chile|2014-07-13|2013-06-13
KJ943207.1 |Influenza A virus (A/Santiago/p13d2/2013(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Chile|2014-07-13|2013-06-13
KJ943470.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Chile|2014-07-13|2011-08-23
KJ943471.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|Chile|2014-07-13|2011-08-23
KJ943472.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|Chile|2014-07-13|2011-08-23
KJ943473.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|Chile|2014-07-13|2011-08-23
KJ943474.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Chile|2014-07-13|2011-08-23
KJ943475.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H1N1|Chile|2014-07-13|2011-08-23
KJ943476.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 pseudogene, complete sequence|2|H1N1|Chile|2014-07-13|2011-08-23
KJ943477.1 |Influenza A virus (A/Santiago/p13d2/2011(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Chile|2014-07-13|2011-08-23
KJ943050.1 |Influenza A virus (A/Santiago/p13d1/2013(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Chile|2014-07-13|2013-06-12
KJ943051.1 |Influenza A virus (A/Santiago/p13d1/2013(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|Chile|2014-07-13|2013-06-12
KJ943053.1 |Influenza A virus (A/Santiago/p13d1/2013(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|Chile|2014-07-13|2013-06-12
KJ943054.1 |Influenza A virus (A/Santiago/p13d1/2013(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Chile|2014-07-13|2013-06-12
KJ943055.1 |Influenza A virus (A/Santiago/p13d1/2013(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H1N1|Chile|2014-07-13|2013-06-12
KJ943056.1 |Influenza A virus (A/Santiago/p13d1/2013(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H1N1|Chile|2014-07-13|2013-06-12
KJ943057.1 |Influenza A virus (A/Santiago/p13d1/2013(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Chile|2014-07-13|2013-06-12
KJ943448.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Chile|2014-07-13|2011-08-22
KJ943449.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|Chile|2014-07-13|2011-08-22
KJ943450.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|Chile|2014-07-13|2011-08-22
KJ943451.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|Chile|2014-07-13|2011-08-22
KJ943452.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Chile|2014-07-13|2011-08-22
KJ943453.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H1N1|Chile|2014-07-13|2011-08-22
KJ943454.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 pseudogene, complete sequence|2|H1N1|Chile|2014-07-13|2011-08-22
KJ943455.1 |Influenza A virus (A/Santiago/p13d1/2011(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Chile|2014-07-13|2011-08-22
KJ942889.1 |Influenza A virus (A/Santiago/p13d0/2013(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|Chile|2014-07-13|2013-06-11
KJ942891.1 |Influenza A virus (A/Santiago/p13d0/2013(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|Chile|2014-07-13|2013-06-11
KJ942892.1 |Influenza A virus (A/Santiago/p13d0/2013(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Chile|2014-07-13|2013-06-11
KJ942893.1 |Influenza A virus (A/Santiago/p13d0/2013(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H1N1|Chile|2014-07-13|2013-06-11
KJ942894.1 |UNVERIFIED: Influenza A virus (A/Santiago/p13d0/2013(H1N1)) segment 2|2|H1N1|Chile|2014-07-13|2013-06-11
KJ942895.1 |Influenza A virus (A/Santiago/p13d0/2013(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Chile|2014-07-13|2013-06-11
KJ943516.1 |Influenza A virus (A/Santiago/p12d4/2011(N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|N1|Chile|2014-07-13|2011-08-23
KJ943518.1 |Influenza A virus (A/Santiago/p12d4/2011(N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|N1|Chile|2014-07-13|2011-08-23
KJ943396.1 |Influenza A virus (A/Santiago/p12d3/2011(N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|N1|Chile|2014-07-13|2011-08-22
KJ943399.1 |Influenza A virus (A/Santiago/p12d3/2011(N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|N1|Chile|2014-07-13|2011-08-22
KJ943400.1 |Influenza A virus (A/Santiago/p12d3/2011(N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|N1|Chile|2014-07-13|2011-08-22
KJ943500.1 |Influenza A virus (A/Santiago/p12d1/2011(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Chile|2014-07-13|2011-08-20
KJ943501.1 |Influenza A virus (A/Santiago/p12d1/2011(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|Chile|2014-07-13|2011-08-20
KJ943502.1 |Influenza A virus (A/Santiago/p12d1/2011(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|Chile|2014-07-13|2011-08-20
KJ943503.1 |Influenza A virus (A/Santiago/p12d1/2011(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|Chile|2014-07-13|2011-08-20
KJ943504.1 |Influenza A virus (A/Santiago/p12d1/2011(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Chile|2014-07-13|2011-08-20
KJ943505.1 |Influenza A virus (A/Santiago/p12d1/2011(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 pseudogene, complete sequence|2|H1N1|Chile|2014-07-13|2011-08-20
KJ943506.1 |Influenza A virus (A/Santiago/p12d1/2011(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Chile|2014-07-13|2011-08-20
KJ943438.1 |Influenza A virus (A/Santiago/p10d1/2011(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Chile|2014-07-13|2011-08-29
KJ943183.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds|4|H3N2|Chile|2014-07-13|2012-06-28
KJ943184.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-06-28
KJ943185.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 6 neuraminidase (NA) gene, complete cds|6|H3N2|Chile|2014-07-13|2012-06-28
KJ943186.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H3N2|Chile|2014-07-13|2012-06-28
KJ943187.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H3N2|Chile|2014-07-13|2012-06-28
KJ943188.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H3N2|Chile|2014-07-13|2012-06-28
KJ943189.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H3N2|Chile|2014-07-13|2012-06-28
KJ943190.1 |Influenza A virus (A/Santiago/op7d1/2012(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H3N2|Chile|2014-07-13|2012-06-28
KJ942919.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds|4|H3N2|Chile|2014-07-13|2012-06-28
KJ942920.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-06-28
KJ942921.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 6 neuraminidase (NA) gene, complete cds|6|H3N2|Chile|2014-07-13|2012-06-28
KJ942922.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H3N2|Chile|2014-07-13|2012-06-28
KJ942923.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H3N2|Chile|2014-07-13|2012-06-28
KJ942924.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H3N2|Chile|2014-07-13|2012-06-28
KJ942925.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H3N2|Chile|2014-07-13|2012-06-28
KJ942926.1 |Influenza A virus (A/Santiago/op5d1/2012(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H3N2|Chile|2014-07-13|2012-06-28
KJ943018.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds|4|H3N2|Chile|2014-07-13|2012-07-24
KJ943019.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-07-24
KJ943020.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 6 neuraminidase (NA) gene, complete cds|6|H3N2|Chile|2014-07-13|2012-07-24
KJ943021.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H3N2|Chile|2014-07-13|2012-07-24
KJ943022.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H3N2|Chile|2014-07-13|2012-07-24
KJ943023.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H3N2|Chile|2014-07-13|2012-07-24
KJ943024.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H3N2|Chile|2014-07-13|2012-07-24
KJ943025.1 |Influenza A virus (A/Santiago/op3d1/2012(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H3N2|Chile|2014-07-13|2012-07-24
KJ943101.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds|4|H3N2|Chile|2014-07-13|2012-11-08
KJ943102.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-11-08
KJ943103.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 6 neuraminidase (NA) gene, complete cds|6|H3N2|Chile|2014-07-13|2012-11-08
KJ943104.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H3N2|Chile|2014-07-13|2012-11-08
KJ943105.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H3N2|Chile|2014-07-13|2012-11-08
KJ943106.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H3N2|Chile|2014-07-13|2012-11-08
KJ943107.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds|2|H3N2|Chile|2014-07-13|2012-11-08
KJ943108.1 |Influenza A virus (A/Santiago/op20d1/2012(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H3N2|Chile|2014-07-13|2012-11-08
KJ943179.1 |Influenza A virus (A/Santiago/op18d7/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-05-17
KJ942929.1 |Influenza A virus (A/Santiago/op17d5/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-06-04
KJ942983.1 |Influenza A virus (A/Santiago/op17d1/2012(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds|4|H3N2|Chile|2014-07-13|2012-06-02
KJ942984.1 |Influenza A virus (A/Santiago/op17d1/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-06-02
KJ942986.1 |Influenza A virus (A/Santiago/op17d1/2012(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H3N2|Chile|2014-07-13|2012-06-02
KJ942988.1 |Influenza A virus (A/Santiago/op17d1/2012(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H3N2|Chile|2014-07-13|2012-06-02
KJ942989.1 |Influenza A virus (A/Santiago/op17d1/2012(H3N2)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H3N2|Chile|2014-07-13|2012-06-02
KJ942990.1 |Influenza A virus (A/Santiago/op17d1/2012(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H3N2|Chile|2014-07-13|2012-06-02
KJ943248.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds|4|H3N2|Chile|2014-07-13|2012-06-01
KJ943249.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Chile|2014-07-13|2012-06-01
KJ943250.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 6 neuraminidase (NA) gene, complete cds|6|H3N2|Chile|2014-07-13|2012-06-01
KJ943251.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H3N2|Chile|2014-07-13|2012-06-01
KJ943252.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H3N2|Chile|2014-07-13|2012-06-01
KJ943253.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H3N2|Chile|2014-07-13|2012-06-01
KJ943254.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H3N2|Chile|2014-07-13|2012-06-01
KJ943255.1 |Influenza A virus (A/Santiago/op17d0/2012(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H3N2|Chile|2014-07-13|2012-06-01
KX214550.1 |Influenza A virus (A/Sanliurfa/01/2015(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Turkey|2016-06-01|2015-12-31
JQ431214.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|France|2012-09-15|2009-09-03
JQ431248.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|France|2012-09-15|2009-09-03
JQ431277.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|France|2012-09-15|2009-09-03
JQ431304.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|France|2012-09-15|2009-09-03
JQ431335.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|France|2012-09-15|2009-09-03
JQ431357.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|France|2012-09-15|2009-09-03
JQ431372.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|France|2012-09-15|2009-09-03
JQ431386.1 |Influenza A virus (A/Reunion/2969-5-M1E/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|France|2012-09-15|2009-09-03
JQ431223.1 |Influenza A virus (A/Reunion/2956-2-M1E/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|France|2012-09-15|2009-09-02
JQ431251.1 |Influenza A virus (A/Reunion/2956-2-M1E/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|France|2012-09-15|2009-09-02
JQ431254.1 |Influenza A virus (A/Reunion/2956-2-M1E/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|France|2012-09-15|2009-09-02
JQ431306.1 |Influenza A virus (A/Reunion/2956-2-M1E/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|France|2012-09-15|2009-09-02
JQ431334.1 |Influenza A virus (A/Reunion/2956-2-M1E/2009(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|France|2012-09-15|2009-09-02
JQ431347.1 |Influenza A virus (A/Reunion/2956-2-M1E/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|France|2012-09-15|2009-09-02
JQ431222.1 |Influenza A virus (A/Reunion/2956-1-M2E/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|France|2012-09-15|2009-09-04
JQ431250.1 |Influenza A virus (A/Reunion/2956-1-M2E/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|France|2012-09-15|2009-09-04
JQ431253.1 |Influenza A virus (A/Reunion/2956-1-M2E/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|France|2012-09-15|2009-09-04
JQ431305.1 |Influenza A virus (A/Reunion/2956-1-M2E/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|France|2012-09-15|2009-09-04
JQ431333.1 |Influenza A virus (A/Reunion/2956-1-M2E/2009(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|France|2012-09-15|2009-09-04
JQ431346.1 |Influenza A virus (A/Reunion/2956-1-M2E/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|France|2012-09-15|2009-09-04
JQ431213.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|France|2012-09-15|2009-08-20
JQ431247.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|France|2012-09-15|2009-08-20
JQ431276.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|France|2012-09-15|2009-08-20
JQ431303.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|France|2012-09-15|2009-08-20
JQ431332.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|France|2012-09-15|2009-08-20
JQ431336.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|France|2012-09-15|2009-08-20
JQ431373.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|France|2012-09-15|2009-08-20
JQ431382.1 |Influenza A virus (A/Reunion/2923-3-M1E/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|France|2012-09-15|2009-08-20
JQ431220.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|France|2012-09-15|2009-09-02
JQ431246.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|France|2012-09-15|2009-09-02
JQ431275.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|France|2012-09-15|2009-09-02
JQ431280.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|France|2012-09-15|2009-09-02
JQ431331.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|France|2012-09-15|2009-09-02
JQ431363.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|France|2012-09-15|2009-09-02
JQ431367.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|France|2012-09-15|2009-09-02
JQ431388.1 |Influenza A virus (A/Reunion/2692-2-M2E/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|France|2012-09-15|2009-09-02
JQ431196.1 |Influenza A virus (A/Reunion/2433-3-M1E/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|France|2012-09-15|2009-08-21
JQ431232.1 |Influenza A virus (A/Reunion/2433-3-M1E/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|France|2012-09-15|2009-08-21
JQ431256.1 |Influenza A virus (A/Reunion/2433-3-M1E/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|France|2012-09-15|2009-08-21
